Parties,Operations,Time
100,1000,113.66148018836975
100,500,63.024813175201416
100,100,30.168095111846924
100,10,22.772106647491455
20,1000,22.56758761405945
20,500,14.28909182548523
20,100,7.488158702850342
20,10,6.062026739120483
10,1000,13.524125576019287
10,500,9.331654071807861
10,100,6.126747131347656
10,10,5.36046028137207
5,1000,9.403006792068481
5,500,7.351892709732056
5,100,5.546145439147949
5,10,5.152057647705078
2,1000,7.320972442626953
2,500,6.056245803833008
2,100,5.285367250442505
2,10,5.096569776535034
100,1000,104.82571768760681
100,1000,104.04934191703796
100,1000,103.39464569091797
100,1000,103.84612393379211
100,1000,104.069571018219
100,1000,106.84405851364136
100,1000,105.24142932891846
100,1000,103.25669622421265
100,1000,103.88741374015808
100,1000,106.83601927757263
100,1000,108.67048621177673
100,1000,111.91664099693298
100,1000,107.2965440750122
100,1000,110.15742683410645
100,1000,107.18897461891174
100,1000,119.62034201622009
100,1000,109.67520070075989
100,1000,121.6885404586792
100,1000,114.94134736061096
100,1000,111.05988454818726
100,1000,119.28960680961609
100,1000,104.11151313781738
100,1000,104.58234238624573
100,1000,103.47399711608887
20,1000,25.052621603012085
20,1000,22.512236833572388
20,1000,22.500315189361572
20,1000,22.787789821624756
20,1000,22.633445978164673
20,1000,22.45901894569397
20,1000,22.867098331451416
20,1000,22.646843671798706
20,1000,22.404990434646606
20,1000,22.407103538513184
20,1000,22.483522415161133
20,1000,22.28463077545166
20,1000,22.775896310806274
20,1000,22.70508098602295
20,1000,22.30640745162964
20,1000,22.09533715248108
20,1000,22.29164171218872
20,1000,24.803386449813843
20,1000,27.350247859954834
20,1000,22.004295825958252
20,1000,22.731792211532593
20,1000,22.498432159423828
20,1000,22.859209060668945
20,1000,22.788350105285645
20,1000,22.584235668182373
20,1000,22.464058876037598
20,1000,25.37113666534424
20,1000,27.656395435333252
20,1000,23.417022705078125
20,500,13.920200824737549
20,500,14.058948278427124
20,500,15.102290868759155
20,500,15.310112714767456
20,500,14.163583755493164
20,500,14.00300121307373
20,500,14.073956727981567
20,500,15.44066834449768
20,500,16.46835446357727
20,500,14.348164558410645
20,500,14.885697364807129
20,500,14.853541135787964
20,500,15.74945330619812
20,500,14.404183387756348
20,500,14.545870780944824
20,500,14.002262592315674
20,500,14.216557502746582
20,500,14.0103120803833
20,500,13.91355013847351
20,500,14.05080533027649
20,500,14.103663206100464
20,500,14.32188606262207
20,500,13.914636135101318
20,500,14.035242080688477
20,500,14.53717827796936
20,500,16.72674012184143
20,500,14.462560415267944
20,500,14.003566265106201
20,500,14.009477138519287
20,100,7.3040266036987305
20,100,7.335014820098877
20,100,7.407907962799072
20,100,7.331939220428467
20,100,7.333127021789551
20,100,7.394977807998657
20,100,7.435555696487427
20,100,7.454670429229736
20,100,7.352658271789551
20,100,7.353362321853638
20,100,7.3591132164001465
20,100,7.431214332580566
20,100,7.412285327911377
20,100,7.816554069519043
20,100,7.3797852993011475
20,100,7.407655477523804
20,100,7.366168022155762
20,100,7.355180978775024
20,100,7.343466758728027
20,100,7.363733768463135
20,100,7.352482557296753
20,100,7.307650327682495
20,100,8.180798292160034
20,100,7.75906229019165
20,100,7.6458470821380615
20,100,7.872312545776367
20,100,7.3388776779174805
20,100,7.353504419326782
20,100,7.414812088012695
20,10,6.181785345077515
20,10,5.891814708709717
20,10,5.9282379150390625
20,10,5.923893213272095
20,10,5.901338338851929
20,10,5.912363767623901
20,10,5.915668487548828
20,10,5.900068759918213
20,10,5.873108148574829
20,10,5.9204957485198975
20,10,5.929516077041626
20,10,5.915449142456055
20,10,5.909341335296631
20,10,5.97663688659668
20,10,5.8974621295928955
20,10,6.346664667129517
20,10,5.956491708755493
20,10,6.212690830230713
20,10,6.402475357055664
20,10,6.5598320960998535
20,10,6.241515159606934
20,10,6.08154296875
